,K,L,w
0,2.3769612537828393,2.0751249040961297,13.205340298793551
1,2.393530361210207,2.089589997881927,13.29739089561226
2,3.1409298193972894,2.742081588362713,17.44961010776272
3,4.370125811994804,3.8151892009478447,24.278476733304466
4,2.8580632726055732,2.4951346030683577,15.878129292253185
5,2.372613630478582,2.0713293599416196,13.181186835992124
6,2.986703982983478,2.6074399851443064,16.592799905463767
7,2.594406686987816,2.2649582187988875,14.413370483265645
8,2.8034934050849976,2.4474942425345216,15.57496336158332
9,2.140637203772323,1.868810257261552,11.892428909846238
10,3.4641162391028066,3.0242284627087996,19.245090217237816
11,2.6290983454237202,2.2952445872746767,14.606101919020668
12,2.105502490867332,1.8381370952016394,11.697236060374067
13,2.649766958158435,2.3132886142653004,14.720927545324637
14,2.1616084874825456,1.8871185208180954,12.008936041569697
15,3.2626987446231075,2.8483877929249353,18.126104136795043
16,0.5444621120522424,0.47532406607735445,3.0247895114013463
17,3.2097646480905753,2.80217548642828,17.832025822725416
18,2.976891605362236,2.598873623728936,16.538286696456865
19,4.159532971121829,3.631338308122232,23.108516506232384
20,3.7918324489349637,3.3103299157368733,21.065735827416464
21,2.3665385930451537,2.066025755833071,13.147436628028633
22,3.8313836189765857,3.3448587149795594,21.28546454986992
23,3.6622911933297906,3.197238343383151,20.346062185165504
24,2.7664519309187754,2.4151564476275023,15.369177393993196
25,2.7684514006219016,2.4169020164159463,15.380285559010565
26,3.528151035787107,3.080131856639538,19.60083908770615
27,3.786178943424577,3.305394315688123,21.03432746346987
28,4.197464366023815,3.664453017957299,23.319246477910085
29,2.5414978123712584,2.218767931435226,14.119432290951435
30,1.410033184451022,1.2309813515048607,7.833517691394567
31,1.4461390134527012,1.2625023133317232,8.034105630292784
32,3.643090173766769,3.1804755485265446,20.239389854259827
33,3.744205542307898,3.2687508702688,20.801141901710544
34,1.2578570699987546,1.0981291880941508,6.988094833326414
35,1.7123252789611958,1.4948871482994566,9.512918216451087
36,1.2658859642484435,1.1051385402168952,7.032699801380241
37,2.8117757585707617,2.4547248685935226,15.620976436504233
38,2.9702072352406717,2.593038062511698,16.50115130689262
39,3.083332210660905,2.691797961688092,17.129623392560585
40,3.3750337156251256,2.946458005704475,18.750187309028476
41,2.3130645795782425,2.0193420932825927,12.85035877543468
42,3.226834258117664,2.8170775269281196,17.92685698954258
43,2.124195055749948,1.8544560010515423,11.801083643055268
44,3.374878401971414,2.946322414419489,18.749324455396746
45,2.9919919984691927,2.6120565066000894,16.622177769273293
46,3.81072228365732,3.326821041288137,21.170679353651778
47,3.366943612613448,2.9393952173609463,18.70524229229693
48,3.385102872254831,2.9552485392700905,18.806127068082393
49,3.0140422683983545,2.6313067422525322,16.744679268879747
50,2.5025037963665056,2.184725536510441,13.902798868702808
51,4.621040867197365,4.034242026918335,25.672449262207586
52,3.6112658746245763,3.152692430227805,20.062588192358756
53,3.3912020181615175,2.9605731904584682,18.84001121200843
54,1.9713295140023561,1.7210019566687236,10.951830633346422
55,3.0900660317515536,2.6976766943862773,17.167033509730853
56,3.3295722590080423,2.9067694324673385,18.49762366115579
57,2.834094314669236,2.4742093223302857,15.744968414829088
58,3.5112203440503293,3.0653510940121924,19.506779689168496
59,3.398213486972722,2.966694314023805,18.87896381651512
60,2.9984106238425166,2.6176600684339433,16.657836799125093
61,2.8648269122272136,2.501039367817409,15.915705067928965
62,2.7636098487998995,2.4126752648253094,15.35338804888833
63,2.9558778834329544,2.5805283109335315,16.421543796849747
64,2.466418185053362,2.1532222250465862,13.702323250296455
65,3.150168145790162,2.750146793943792,17.500934143278677
66,4.450185636716114,3.885082698720417,24.72325353731174
67,2.1028546366632836,1.8358254764520734,11.682525759240466
68,1.6498095855341497,1.4403099556250514,9.165608808523054
69,3.3563950990396294,2.9301861975742796,18.64663943910905
70,1.6712978819256903,1.459069579458936,9.284988232920501
71,2.995821131115295,2.61539940018002,16.643450728418305
72,2.2009932559286067,1.9215020488265615,12.227740310714482
73,3.811845867924182,3.3278019481877785,21.176921488467677
74,2.5168028969257117,2.1972088782684787,13.982238316253955
75,3.754417329250009,3.2776659223611193,20.85787405138894
76,3.3889972160934456,2.958648363256183,18.827762311630252
77,2.942964426170356,2.5692546577677713,16.349802367613087
78,3.6871360251459047,3.218928275921028,20.484089028588357
79,2.5242121597563445,2.2036772823269675,14.023400887535248
80,0.9763617672800118,0.8523793206412803,5.42423204044451
81,2.416040921385897,2.1092420742257834,13.422449563254984
82,2.327101630483394,2.0315966615331216,12.928342391574411
83,4.377457461026643,3.8215898469280227,24.319208116814686
84,0.8526537513789615,0.7443802591403632,4.736965285438675
85,1.920763954018253,1.6768574201746653,10.670910855656961
86,2.2611221945751496,1.9739955666925908,12.561789969861941
87,3.7970703550482847,3.314902690915169,21.094835305823803
88,1.298075933638605,1.133240894446401,7.2115329646589155
89,4.103307242390914,3.5822523544682587,22.79615134661619
90,4.422055750404075,3.860524861463875,24.56697639113375
91,2.3219954739595807,2.027138905837729,12.899974855331003
92,2.478585302424332,2.16384431164029,13.769918346801845
93,4.863917209336602,4.246276928785923,27.021762274092232
94,3.1426412272645163,2.7435756745960065,17.459117929247313
95,5.416948285996051,4.729081836980681,30.09415714442251
96,2.6955899355593855,2.3532928008851783,14.975499641996587
97,3.849678953752703,3.360830832641249,21.38710529862613
98,2.915513826674606,2.54528984868418,16.197299037081144
99,2.557202410685579,2.232478295042966,14.206680059364327
100,2.691677323189904,2.3498770281816626,14.953762906610578
101,2.4106916628448163,2.104572086610554,13.392731460248978
102,3.563657933340695,3.111129941805369,19.798099629670528
103,2.222249183991647,1.9400588114212791,12.345828799953594
104,2.3416922978135015,2.0443345457102,13.009401654519452
105,1.726737585084648,1.5074693203119944,9.5929865838036
106,3.7539668984144337,3.2772726890919657,20.85537165785796
107,1.7095903116010323,1.4924994783818537,9.497723953339069
108,3.258496536604499,2.8447191986229754,18.10275853669166
109,1.6033249237555272,1.3997281080405397,8.907360687530707
110,1.1307444753411133,0.9871578752977974,6.281913751895074
111,2.878808339297016,2.51324537557676,15.9933796627612
112,3.636201032290914,3.1744612186666714,20.201116846060636
113,3.2804021365861913,2.863843135114929,18.22445631436773
114,2.539561090194509,2.2170771422333018,14.108672723302828
115,1.4189136668725855,1.238734153618924,7.8828537048476965
116,1.1884260276924805,1.037514786080737,6.602366820513781
117,2.3401049239252054,2.042948743109306,13.000582910695584
118,2.755316288539181,2.405434855073888,15.30731271410656
119,2.898299207291422,2.5302612127147337,16.101662262730123
120,1.9806984035558934,1.7291811459614943,11.003880019754963
121,2.636467006673744,2.301677545508824,14.647038925965244
122,2.337533680124968,2.0407040064583053,12.986298222916488
123,1.4570285895670723,1.2720090861299838,8.094603275372624
124,2.6504505722468767,2.3138854202155272,14.724725401371536
125,3.0235962462248644,2.6396475165455167,16.797756923471468
126,3.2410708081883497,2.8295062611168134,18.00594893437972
127,1.804126944979292,1.5750314599025566,10.022927472107177
128,0.7823436524735468,0.6829984267626202,4.3463536248530374
129,1.1581776868011857,1.0111075043502415,6.434320482228809
130,2.618515342020626,2.286005457319594,14.547307455670143
131,3.795745869420661,3.3137463939386724,21.087477052337004
132,2.0831830262092783,1.8186518482779415,11.573239034495991
133,3.463930248853454,3.0240660902688887,19.244056938074745
134,2.5389915918652255,2.2165799611521817,14.105508843695699
135,2.6055397220798073,2.2746775351490385,14.475220678221152
136,1.1039516828908407,0.9637673422062895,6.133064904949114
137,3.9884713059631416,3.4819987591741715,22.158173922017454
138,2.715017019169394,2.370252953243122,15.083427884274412
139,1.1770720521410432,1.0276025852024981,6.539289178561351
140,3.6023121689654687,3.1448757030650922,20.012845383141492
141,2.174056339753613,1.8979856934356938,12.07809077640896
142,3.154336337951305,2.7537856918622508,17.52409076639614
143,4.53781567557981,3.961585113601422,25.210087086554502
144,3.743845229455709,3.268436311429587,20.799140163642825
145,1.6279361022022365,1.421214057478143,9.04408945667909
146,3.313168102569236,2.892448343512825,18.406489458717978
147,5.092642510104466,4.445957746916597,28.292458389469253
148,2.380243683082558,2.0779905169768367,13.223576017125323
149,2.238364734193002,1.9541279425494464,12.435359634405568
150,2.08371231661014,1.8191139271993286,11.576179536723
151,1.3769811293223828,1.202126382741763,7.649895162902126
152,3.1339483035809783,2.735986614237362,17.41082390878321
153,2.6312670232314392,2.2971378774242726,14.618150129063551
154,3.938498726114615,3.4383719037508547,21.88054847841453
155,2.660350883358901,2.3225285489641196,14.77972712977167
156,2.1645477694275015,1.889684560611311,12.025265385708343
157,2.5463591091176325,2.2230119206582506,14.146439495097958
158,3.806712667085292,3.3233205823760485,21.1484037060294
159,0.4163047676838911,0.36344067020022236,2.312804264910506
160,1.678244940663084,1.4651344720074544,9.3235830036838
161,0.8602609332421041,0.7510214496558051,4.779227406900578
162,2.402611869408111,2.097518298689621,13.347843718933952
163,0.9134357622333005,0.7974439194100241,5.074643123518335
164,3.7885484118998414,3.307462899277639,21.04749117722134
165,3.250102911490815,2.837391430666585,18.056127286060082
166,3.604671574096346,3.146935501195223,20.025953189424147
167,2.7717492432197406,2.4197810853505675,15.398606906776337
168,2.6697041689335466,2.330694115735636,14.83168982740859
169,2.966436115880961,2.589745815451633,16.480200643783117
170,2.950027987883893,2.5754212592637162,16.389044377132738
171,2.954639556022913,2.579447231448575,16.414664200127294
172,4.043307807674609,3.5298718955889448,22.46282115374783
173,2.941149792813975,2.5676704540439466,16.33972107118875
174,3.8161402199383923,3.3315509856605012,21.200778999657732
175,3.5796913504407923,3.125127369432438,19.887174169115514
176,2.2765958138026727,1.987504281891222,12.647754521125957
177,3.0217555668705027,2.6380405742520265,16.78753092705835
178,1.8828251439033046,1.6437362367409805,10.460139688351692
179,3.342267811518545,2.9178528513257134,18.568154508436358
